seq_orgao;cod_municipio;cod_orgao;seq_unidade;cod_unidade;cod_subunidade;num_anoexercicio;num_mesexercicio;dsc_funcao;dsc_subfuncao;dsc_programa;dsc_acao;dsc_subacao;dsc_naturezadespesa;dsc_fonterecurso;dsc_cod_orcamentario;vlr_previsto;vlr_acrescimo;vlr_deducao;vlr_empenhado;vlr_liquidado;vlr_pago;vlr_rspprocessado;vlr_rspnprocessado
2169;3171303;02;261140;2003;2;2018;9;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2092 - MANUTENCAO DO PROGRAMA PMAQ;;3.3.90.36.99 - OUTROS SERVIÇOS DE PESSOA FÍSICA;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;0;0;0;8400;8400;0;-8400
2168;3171303;01;261137;1002;-9;2018;10;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4013 - MANUTENCAO DAS ATIVIDADES DA CAMARA;;3.3.90.39.29 - SERVIÇOS DE ENERGIA ELÉTRICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;2382.55;1803.06;579.49;-2382.55
2168;3171303;01;261138;1004;-9;2018;5;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4016 - MANUTENÇAO DA ESCOLA DO LEGISLATIVO;;3.3.90.36.07 - ESTAGIÁRIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;6584.51;2405.99;3493.55;-1087.56;4178.52
2169;3171303;02;261156;2007;2;2018;4;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2155 - MANUTDO PISO SOCIAL ESPECIAL DE MEDIA COMPLEXIDAD;;3.3.90.39.64 - SERVIÇOS BANCÁRIOS;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;0;6.06;6.06;0;-6.06
2169;3171303;02;261165;2003;3;2018;11;10 - SAÚDE;244 - ASSISTÊNCIA COMUNITÁRIA;0001 - APOIO ADMINISTRATIVO;2122 - MANUT DO FUNDO MUNICIPAL DE POLITICAS ANTIDROGAS;;3.3.90.39.64 - SERVIÇOS BANCÁRIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;6.34;6.34;6.34;0;0
2169;3171303;02;261151;2014;1;2018;12;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2178 - MANUT DOS BENSSERV DA DIRETORIA DE TRANSITO;;3.3.90.39.64 - SERVIÇOS BANCÁRIOS;157 - MULTAS DE TRÂNSITO;NÃO INFORMADO;0;0;0;-123.3;0;0;0;-123.3
2169;3171303;02;261156;2007;2;2018;12;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2156 - MANUTDO PISO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE;;3.3.90.30.00 - MATERIAL DE CONSUMO;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;11200;0;0;0;0;0
2171;3171303;04;261164;4002;1;2018;6;04 - ADMINISTRAÇÃO;301 - ATENÇÃO BÁSICA;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6008 - MANUTENCAO DAS ATIVIDADES ASSISTENCIAIS;;3.3.90.47.00 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;11988.78;11988.78;0;-11988.78
2169;3171303;02;261108;2005;-9;2018;7;15 - URBANISMO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2043 - MANUT DOS BENSSERV DA SECRETARIA DE OBRAS;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;67000;0;0;0;0;0;0
2170;3171303;03;261132;3002;-9;2018;3;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.3.90.46.00 - AUXÍLIO-ALIMENTAÇÃO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;16274.5;16274.5;16274.5;0;0
2168;3171303;01;261138;1004;-9;2018;5;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4016 - MANUTENÇAO DA ESCOLA DO LEGISLATIVO;;3.3.90.30.99 - OUTROS MATERIAIS DE CONSUMO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;520;80;80;0;440
2169;3171303;02;261150;2010;5;2018;7;13 - CULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2047 - MANUT DOS BENSSERV DO DEPTO DE CULTURA;;3.3.90.30.99 - OUTROS MATERIAIS DE CONSUMO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;512.08;373.68;138.4;-512.08
2170;3171303;03;261132;3002;-9;2018;8;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0447 - ABASTECIMENTO DE AGUA;8502 - OPERACAO MANUTENCAO DO SISTEMA AGUA;;3.3.90.30.99 - OUTROS MATERIAIS DE CONSUMO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;11114.89;8088.03;8566.03;-478;3026.86
2168;3171303;01;261135;1001;-9;2018;11;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4012 - DIVULGAÇAO OFICIAL E INSTITUCIONAL;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;3350;3350;0;-3350
2169;3171303;02;261156;2007;2;2018;4;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2156 - MANUTDO PISO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE;;3.1.90.13.00 - OBRIGAÇÕES PATRONAIS;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;4500;0;0;0;0;0
2169;3171303;02;261167;2004;4;2018;8;12 - EDUCAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2007 - MANUT DO SUBSIDIO DO SECRETARIO DA EDUCACAO;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;1940.68;1940.68;1450.59;490.09;0
2168;3171303;01;261135;1001;-9;2018;1;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4001 - MANUTENCAO DOS SUBSIDIOS DOS VEREADORES;;3.1.91.13.00 - OBRIGAÇÕES PATRONAIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;18000;0;0;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;2;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2074 - MANUT DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS;;3.3.90.30.04 - GÁS ENGARRAFADO;149 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;NÃO INFORMADO;0;0;0;90;0;0;0;90
2169;3171303;02;261146;2002;2;2018;11;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2035 - MANUTENCAO DOS BENSSERV DA SEC ADMINISTRACAO;;3.3.90.30.04 - GÁS ENGARRAFADO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;210;140;70;-210
2169;3171303;02;261108;2005;-9;2018;1;15 - URBANISMO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2014 - MANUT DAS ATIVIDADES DA SEC DE OBRAS  PESSOAL;;3.1.90.13.99 - OUTRAS OBRIGAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;40000;40000;40000;0;0
2170;3171303;03;261131;3001;-9;2018;1;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8505 - PROGRAMA COMBATE PERDAS DE AGUA E ENERGIA;;3.3.90.35.00 - SERVIÇOS DE CONSULTORIA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;10000;0;0;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;8;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2066 - MANUT DA ASSISTENCIA MEDICA E ODONTOLOGICA;;3.3.90.39.43 - SERVIÇOS DE TELECOMUNICAÇÕES;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;0;0;0;5508.95;5508.95;0;-5508.95
2171;3171303;04;261127;4001;-9;2018;9;28 - ENCARGOS ESPECIAIS;846 - OUTROS ENCARGOS ESPECIAIS;0000 - ENCARGOS ESPECIAIS;0401 - SENTENCAS JUDICIAIS;;3.3.90.91.99 - OUTRAS SENTENÇAS JUDICIAIS E DECISÕES JUDICIAIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;500;500;500;0;0
2169;3171303;02;261140;2003;2;2018;7;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2073 - MANUT DO CAPS E ATEND USUARIOS ALCOOL E DROGAS;;3.3.90.30.07 - GÊNEROS DE ALIMENTAÇÃO;149 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;NÃO INFORMADO;0;0;0;0;1550.08;1550.08;0;-1550.08
2169;3171303;02;261150;2010;5;2018;8;13 - CULTURA;392 - DIFUSÃO CULTURAL;0022 - PROMOCAO,PRODUCAO E DIFUSAO CULTURAL;2102 - MANUT DA ESCOLA EXPERIMENTAL DE ARTES;;3.3.90.36.14 - LOCAÇÃO DE IMÓVEIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;4000;4000;0;-4000
2169;3171303;02;261151;2014;1;2018;8;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2034 - MANUT DOS BENSSERV DA SUPERINTENDENCIA DE GEST;;3.3.90.36.14 - LOCAÇÃO DE IMÓVEIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;1517.11;1517.11;0;-1517.11
2169;3171303;02;261142;2007;4;2018;9;08 - ASSISTÊNCIA SOCIAL;243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;2159 - MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR;;3.3.90.36.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;2200;0;0;0;0;0;0
2169;3171303;02;261156;2007;2;2018;7;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2155 - MANUTDO PISO SOCIAL ESPECIAL DE MEDIA COMPLEXIDAD;;3.3.90.39.30 - SERVIÇOS DE ÁGUA E ESGOTO;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;0;40.95;40.95;0;-40.95
2172;3171303;05;261155;5001;1;2018;12;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0402 - GESTAO ADMINISTRATIVA DO FUNDO FINANCEIRO;8001 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FF;;3.3.90.35.99 - OUTROS SERVIÇOS DE CONSULTORIA E ASSESSORIA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;435.2;870.4;-435.2;-435.2
2170;3171303;03;261130;3004;-9;2018;4;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0448 - SERVICOS DE LIMPEZA E RESIDUOS SOLIDOS;9015 - AMPLIACAO E REFORMAS SISTEMA DE RESIDUOS SOLIDOS;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;50000;0;0;0;0;0
2168;3171303;01;261137;1002;-9;2018;8;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4013 - MANUTENCAO DAS ATIVIDADES DA CAMARA;;3.3.90.30.26 - MATERIAL ELÉTRICO E ELETRÔNICO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;100;100;0;100;0
2169;3171303;02;261119;2012;-9;2018;11;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2021 - MANUT DO SUBSIDIO DO SECRETARIO DE FAZENDA;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;2679.42;2679.42;2679.42;0;0
2169;3171303;02;261122;2016;-9;2018;7;20 - AGRICULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2181 - MANUTENCAO DOS BENSSERV DA AGROPECUARIA;;3.3.90.39.10 - LOCAÇÃO DE IMÓVEIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;660.03;660.03;0;-660.03
2170;3171303;03;261130;3004;-9;2018;12;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0448 - SERVICOS DE LIMPEZA E RESIDUOS SOLIDOS;8504 - MANUTENCAO SERVICOS LIMPEZA DO MUNICIPIO;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;66000;0;0;0;0;0
2169;3171303;02;261156;2007;2;2018;11;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2156 - MANUTDO PISO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;403.2;403.2;489.6;-86.4;0
2169;3171303;02;261142;2007;4;2018;7;08 - ASSISTÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2046 - MANUTDOS BENSSERV SECRETARIA ASSISTENCIA SOCIAL;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;0;78.46;-78.46;0
2169;3171303;02;261142;2007;4;2018;4;08 - ASSISTÊNCIA SOCIAL;243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;2159 - MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;189.02;94.51;94.51;-189.02
2169;3171303;02;261140;2003;2;2018;1;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2104 - MANUTENCAO DO NASF;;3.3.90.36.99 - OUTROS SERVIÇOS DE PESSOA FÍSICA;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;0;0;24386.95;24386.95;0;24386.95;0
2168;3171303;01;261137;1002;-9;2018;6;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4004 - MANUTENCAO FOLHA DE PAGAMENTO SERVIDORES;;3.1.91.13.99 - OUTRAS OBRIGAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;13435.48;13435.48;0;-13435.48
2169;3171303;02;261160;2007;1;2018;1;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2124 - MANUT DA FABRICA DE BLOCOS;;3.3.90.30.00 - MATERIAL DE CONSUMO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;5000;0;0;0;0;0;0;0
2170;3171303;03;261130;3004;-9;2018;5;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0448 - SERVICOS DE LIMPEZA E RESIDUOS SOLIDOS;8504 - MANUTENCAO SERVICOS LIMPEZA DO MUNICIPIO;;3.1.91.13.99 - OUTRAS OBRIGAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;8324.87;9954.51;9954.51;0;-1629.64
2171;3171303;04;261127;4001;-9;2018;5;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;6005 - PAGAMENTO DE PESSOAL E ENCARGOS SOCIAIS;;3.3.90.46.00 - AUXÍLIO-ALIMENTAÇÃO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;3164.16;3164.16;3172.94;-8.78;0
2169;3171303;02;261146;2002;2;2018;9;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2035 - MANUTENCAO DOS BENSSERV DA SEC ADMINISTRACAO;;3.3.90.39.30 - SERVIÇOS DE ÁGUA E ESGOTO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;-17000;0;3593.71;-3593.71;-17000
2169;3171303;02;261146;2002;2;2018;5;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0014 - MANUT DO CONVENIO COM A POLICIA CIVIL;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;9000;0;0;0;0;0
2169;3171303;02;261169;2004;2;2018;9;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0016 - ATENDIMENTO E DESENVOLVIMENTO ENSINO FUNDAMENTAL;2089 - MANUT DO TRANSPORTE ESCOLAR  PNAT;;3.3.90.39.57 - TRANSPORTE ESCOLAR;122 - TRANSFERÊNCIAS DE CONVÊNIOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;0;42185.94;0;42185.94;-42185.94
2169;3171303;02;261154;2007;5;2018;1;08 - ASSISTÊNCIA SOCIAL;241 - ASSISTÊNCIA AO IDOSO;0026 - ASSISTIR AO IDOSO;2060 - MANUTENCAO DAS ATIV FUNDO DO IDOSO;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;2000;0;0;0;0;0;0;0
2169;3171303;02;261146;2002;2;2018;12;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0018 - MANUT DO PROG EDUC RESIST AS DROGAS  PROERD;;3.3.90.39.54 - CONFECÇÃO DE UNIFORMES, BANDEIRAS E FLÂMULAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;6594;0;6594;-6594
2169;3171303;02;261156;2007;2;2018;4;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;2157 - MANUT DAS ATIV DO PISO MINEIRO DE ASSIT SOCIAL;;3.3.90.39.43 - SERVIÇOS DE TELECOMUNICAÇÕES;156 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE ASSISTÊNCIA SOCIAL (FEAS);NÃO INFORMADO;0;0;0;0;190.31;190.31;0;-190.31
2169;3171303;02;261151;2014;1;2018;7;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2002 - MANUT DA SUPERINTENDENCIA DE GESTAO PUBLPESSOAL;;3.1.90.16.00 - OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;114132.06;114132.06;119670.94;-5538.88;0
2170;3171303;03;261131;3001;-9;2018;5;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.90.39.48 - SERVIÇOS GRÁFICOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1482;0;0;0;1482
2171;3171303;04;261164;4002;1;2018;9;04 - ADMINISTRAÇÃO;301 - ATENÇÃO BÁSICA;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6008 - MANUTENCAO DAS ATIVIDADES ASSISTENCIAIS;;3.3.90.93.03 - OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1501.37;2496.29;4943.02;-2446.73;-994.92
2169;3171303;02;261151;2014;1;2018;12;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2002 - MANUT DA SUPERINTENDENCIA DE GESTAO PUBLPESSOAL;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;6200;11380.67;11380.67;12354.4;-973.73;0
2169;3171303;02;261169;2004;2;2018;10;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2132 - REMUNERACAO DOS DEMAIS SERVICOS EDUCACIONAIS;;3.3.90.49.00 - AUXÍLIO-TRANSPORTE;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;7325.33;7325.33;7221.47;103.86;0
2169;3171303;02;261147;2003;1;2018;1;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;1003 - CONSTRUCAOAMPLIACAOREFORMA UNIDADES DE SAUDERP;;4.4.90.51.02 - OBRAS E INSTALAÇÕES DE DOMÍNIO PATRIMONIAL;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;124912.44;0;0;0;124912.44
2169;3171303;02;261122;2016;-9;2018;8;20 - AGRICULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2026 - MANUT DO SUBSIDIO DO SECRETARIO DE AGROPECUARIA;;3.1.90.11.09 - SUBSÍDIO DE SECRETÁRIO MUNICIPAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;6561.96;6561.96;6907.59;-345.63;0
2170;3171303;03;261131;3001;-9;2018;10;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.90.30.01 - COMBUSTÍVEIS AUTOMOTIVOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;1578.07;1578.07;0;-1578.07
2169;3171303;02;261146;2002;2;2018;7;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2004 - MANUTENCAO DAS ATIV DA SEC DE ADMINISTRACAO;;3.1.91.13.99 - OUTRAS OBRIGAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;61648.33;86827.14;34313.82;52513.32;-25178.81
2172;3171303;05;261145;5001;2;2018;3;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0403 - GESTAO ADMINISTRATIVA DO FUNDO PREVIDENCIARIO;7002 - AQUISICAOS DE MOVEIS E EQUIPAMENTOS  FP;;4.4.90.52.24 - MOBILIÁRIO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;0;5880;-5880;0
2171;3171303;04;261163;4002;2;2018;12;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6012 - MANUTENCAO DAS ATIV DO CENTRO ODONTOLOGICO;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;1462;0;0;0;0;0
2168;3171303;01;261137;1002;-9;2018;1;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;3003 - PROJETO BOMBEIRO;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;5000;0;0;0;0;0;0;0
2169;3171303;02;261108;2005;-9;2018;2;15 - URBANISMO;451 - INFRA-ESTRUTURA URBANA;0029 - MELHORAR PLANEJAMENTO E SERVICOS URBANOS DA CIDADE;0022 - MANUTDO CIMVALPICONSINTERMMULTVALE DO PIRANGA;;3.3.71.70.00 - RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;217 - CONTRIBUIÇÃO PARA CUSTEIO DOS SERVIÇOS DE ILUMINAÇÃO PÚBLICA (COSIP);NÃO INFORMADO;0;1187928.38;0;1187928.38;1187928.38;0;1187928.38;0
